# 2025-04-25 01:59:50
# 4b769253f54cd2fd163ac537443b4a50
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
2.794251550796277517e+00;2.749008285415368125e+00;2.840726650259273178e-01;1.019044255569073326e-01;0.000000000000000000e+00;4.999999473372002790e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
2.827732956041874246e+00;2.782314382721774226e+00;2.874944159572622726e-01;1.023706474081479550e-01;0.000000000000000000e+00;4.999999348038181246e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
2.861214676987680505e+00;2.815619209577093773e+00;2.909315871240828466e-01;1.028326673723866935e-01;0.000000000000000000e+00;4.999999194878542497e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
2.894696874936427466e+00;2.848922933814511449e+00;2.943840545601505987e-01;1.032904789855905586e-01;0.000000000000000000e+00;4.999999008157618441e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
2.928179710997475205e+00;2.882225723267213269e+00;2.978516942992274208e-01;1.037440759110063171e-01;0.000000000000000000e+00;4.999998781049477259e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
2.961663346088397653e+00;2.915527745768383028e+00;3.013343823750747053e-01;1.041934519392168218e-01;0.000000000000000000e+00;4.999998505448242092e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
2.995147940936583986e+00;2.948829169151207186e+00;3.048319948214544550e-01;1.046386009881910273e-01;0.000000000000000000e+00;4.999998171748946341e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.028633656080839121e+00;2.982130161248870426e+00;3.083444076721281735e-01;1.050795171033247627e-01;0.000000000000000000e+00;4.999997768594603542e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.062120651873003752e+00;3.015430889894558764e+00;3.118714969608576970e-01;1.055161944574746213e-01;0.000000000000000000e+00;4.999997282584939917e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.095609088479573501e+00;3.048731522921457771e+00;3.154131387214048621e-01;1.059486273509827881e-01;0.000000000000000000e+00;4.999996697941666568e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.129099125883331389e+00;3.082032228162750798e+00;3.189692089875310610e-01;1.063768102116944281e-01;0.000000000000000000e+00;4.999995996124618536e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.162590923884992744e+00;3.115333173451624749e+00;3.225395837929982967e-01;1.068007375949687615e-01;0.000000000000000000e+00;4.999995155392487511e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.196084642104847884e+00;3.148634526621263863e+00;3.261241391715680726e-01;1.072204041836788552e-01;0.000000000000000000e+00;4.999994150301160900e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.229580439984424789e+00;3.181936455504855044e+00;3.297227511570022807e-01;1.076358047882071123e-01;0.000000000000000000e+00;4.999992951131998709e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.263078476788147775e+00;3.215239127935582086e+00;3.333352957830626462e-01;1.080469343464320470e-01;0.000000000000000000e+00;4.999991523241586577e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
